ClientID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_ANNUITY;AMT_GOODS_PRICE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;OCCUPATION_TYPE;CREDIT_ACTIVE;DAYS_CREDIT;AMT_CREDIT_SUM;AMT_CREDIT_SUM_OVERDUE;CREDIT_TYPE;CITY 
CID004939;M;N;N;0;382500.0;32337.0;679500.0;Secondary / secondary special;Married;House / apartment;-18306;-5339;Drivers;Active;-1298;513000.0;0.0;Consumer credit; Lakewood
CID004940;M;N;N;0;247500.0;36616.5;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-15636;-1285;Drivers;Closed;-2582;49495.5;0.0;Consumer credit; Orange
CID004941;F;Y;Y;0;81000.0;48595.5;450000.0;Secondary / secondary special;Married;House / apartment;-16628;-2061;Sales staff;Closed;-2577;65772.0;0.0;Consumer credit; Menifee
CID004942;M;Y;N;0;225000.0;22599.0;225000.0;Incomplete higher;Married;House / apartment;-13489;-975;Drivers;Closed;-604;64759.5;0.0;Consumer credit; Redwood City
CID004943;M;N;Y;0;225000.0;36207.0;405000.0;Secondary / secondary special;Single / not married;House / apartment;-10192;-804;Laborers;Closed;-2828;106393.5;0.0;Consumer credit; Huntington Beach
CID004944;F;Y;Y;2;225000.0;11250.0;225000.0;Higher education;Married;House / apartment;-16334;365243;Desconocido;Active;-481;1575000.0;0.0;Consumer credit; Turlock
CID004945;F;N;Y;0;180000.0;16011.0;225000.0;Secondary / secondary special;Widow;House / apartment;-24688;365243;Desconocido;Active;-254;81000.0;0.0;Credit card; Costa Mesa
CID004946;M;N;Y;0;1350000.0;67500.0;1350000.0;Higher education;Single / not married;House / apartment;-12856;-205;Managers;Closed;-1839;225000.0;0.0;Consumer credit; Bakersfield
CID004947;F;N;Y;0;180000.0;28818.0;819000.0;Secondary / secondary special;Married;House / apartment;-16614;-2277;Core staff;Closed;-779;67500.0;0.0;Consumer credit; Irvine
CID004948;M;N;Y;0;157500.0;9000.0;180000.0;Higher education;Single / not married;House / apartment;-8180;-1272;Core staff;Active;-405;675000.0;279.0;Credit card; San Leandro
CID004949;M;Y;Y;1;234000.0;37971.0;585000.0;Secondary / secondary special;Married;House / apartment;-14773;-94;Drivers;Closed;-1662;126000.0;0.0;Consumer credit; Sunnyvale
CID004950;M;Y;Y;0;225000.0;45625.5;720000.0;Higher education;Single / not married;House / apartment;-20045;-1964;Drivers;Closed;-2916;71595.0;0.0;Consumer credit; Redwood City
CID004951;M;N;N;1;81000.0;19660.5;360000.0;Lower secondary;Single / not married;With parents;-13159;-2700;Laborers;Active;-1032;270000.0;0.0;Credit card; Victorville
CID004952;M;Y;Y;0;135000.0;9000.0;180000.0;Secondary / secondary special;Single / not married;House / apartment;-7851;-919;Laborers;Closed;-2077;189000.0;0.0;Consumer credit; Santa Rosa
CID004953;F;N;Y;0;135000.0;35869.5;459000.0;Secondary / secondary special;Widow;House / apartment;-22128;365243;Desconocido;Closed;-220;22500.0;0.0;Consumer credit; Thousand Oaks
CID004954;F;Y;Y;0;103500.0;9000.0;180000.0;Incomplete higher;Civil marriage;Rented apartment;-7962;-869;High skill tech staff;Closed;-1571;102415.5;0.0;Consumer credit; Glendale
CID004955;F;N;N;0;216000.0;52690.5;675000.0;Secondary / secondary special;Married;House / apartment;-20278;365243;Desconocido;Active;-196;27000.0;0.0;Consumer credit; Chula Vista
CID004956;F;N;N;2;112500.0;11682.0;346500.0;Secondary / secondary special;Married;House / apartment;-11714;-1677;Medicine staff;Closed;-1361;347175.0;0.0;Consumer credit; Chino
CID004957;F;Y;N;0;94500.0;12730.5;378000.0;Higher education;Civil marriage;Office apartment;-10764;-481;Core staff;Active;-118;45000.0;0.0;Consumer credit; Murrieta
CID004958;M;Y;Y;0;157500.0;25537.5;450000.0;Higher education;Married;House / apartment;-10423;-549;Laborers;Active;-691;175500.0;0.0;Consumer credit; Concord
CID004959;F;N;Y;1;157500.0;25290.0;454500.0;Secondary / secondary special;Single / not married;House / apartment;-15793;-384;Laborers;Closed;-468;675000.0;0.0;Consumer credit; San Bernardino
CID004960;F;N;Y;0;112500.0;10849.5;225000.0;Secondary / secondary special;Widow;House / apartment;-19263;-6876;Desconocido;Active;-186;93600.0;0.0;Consumer credit; Redlands
CID004961;M;Y;Y;0;270000.0;53122.5;1800000.0;Higher education;Married;House / apartment;-22882;-8856;Core staff;Closed;-1332;40419.0;0.0;Consumer credit; Redondo Beach
CID004962;F;N;Y;0;90000.0;12316.5;171000.0;Secondary / secondary special;Married;House / apartment;-17783;-1530;Cooking staff;Active;-332;179428.68;0.0;Consumer credit; Modesto
CID004963;F;N;Y;1;189000.0;35523.0;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-16339;-1480;Core staff;Closed;-959;100269.9;0.0;Consumer credit; Sunnyvale
CID004964;F;N;Y;0;63000.0;13230.0;117000.0;Secondary / secondary special;Married;House / apartment;-22315;365243;Desconocido;Closed;-927;94221.0;0.0;Consumer credit; San Francisco
CID004965;F;Y;Y;0;135000.0;30636.0;720000.0;Secondary / secondary special;Married;House / apartment;-14431;-876;Sales staff;Active;-100;45000.0;0.0;Credit card; Union City
CID004966;F;N;N;0;112500.0;22860.0;450000.0;Higher education;Single / not married;House / apartment;-17925;-1962;Core staff;Closed;-797;19068.615;0.0;Consumer credit; Salinas
CID004967;M;Y;Y;0;135000.0;14242.5;225000.0;Secondary / secondary special;Single / not married;House / apartment;-8601;-429;Laborers;Active;-421;135000.0;0.0;Credit card; Irvine
CID004968;F;N;Y;2;45000.0;6750.0;135000.0;Secondary / secondary special;Married;House / apartment;-10812;-850;Sales staff;Active;-210;270000.0;0.0;Credit card; Visalia
CID004969;M;Y;Y;2;225000.0;30357.0;225000.0;Secondary / secondary special;Civil marriage;With parents;-16279;-5017;Drivers;Closed;-1547;87075.0;0.0;Consumer credit; Pomona
CID004970;M;Y;Y;0;247500.0;39474.0;1350000.0;Higher education;Civil marriage;House / apartment;-17790;-10677;Desconocido;Closed;-490;225000.0;0.0;Consumer credit; San Francisco
CID004971;M;Y;N;2;270000.0;26316.0;900000.0;Incomplete higher;Married;House / apartment;-17022;-1983;Core staff;Closed;-1501;75415.5;0.0;Consumer credit; San Leandro
CID004972;F;N;Y;0;67500.0;12577.5;229500.0;Secondary / secondary special;Single / not married;House / apartment;-23234;365243;Desconocido;Closed;-2123;30109.5;0.0;Consumer credit; Pittsburg
CID004973;F;N;N;0;112500.0;6750.0;135000.0;Secondary / secondary special;Single / not married;House / apartment;-13264;-2853;Core staff;Closed;-2532;30244.5;0.0;Consumer credit; El Monte
CID004974;F;N;Y;0;180000.0;24232.5;225000.0;Higher education;Married;House / apartment;-12064;-2645;Sales staff;Closed;-1091;261000.0;0.0;Credit card; Garden Grove
CID004975;M;N;N;0;180000.0;21775.5;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-20943;-1902;Drivers;Active;-141;179640.0;0.0;Consumer credit; Vallejo
CID004976;F;N;Y;0;90000.0;13500.0;270000.0;Secondary / secondary special;Married;House / apartment;-20085;-1369;Sales staff;Closed;-1435;945000.0;0.0;Consumer credit; Modesto
CID004977;F;N;Y;0;135000.0;10813.5;90000.0;Higher education;Separated;House / apartment;-21644;-1388;Cooking staff;Closed;-968;174721.5;0.0;Consumer credit; Chico
CID004978;M;N;Y;1;157500.0;33025.5;1125000.0;Secondary / secondary special;Married;House / apartment;-15051;-1160;Desconocido;Closed;-1087;76000.5;0.0;Consumer credit; Murrieta
CID004979;F;Y;Y;2;135000.0;37669.5;1125000.0;Secondary / secondary special;Married;House / apartment;-13147;-3751;Accountants;Closed;-2340;96228.0;0.0;Consumer credit; Rancho Cucamonga
CID004980;F;N;Y;0;225000.0;54364.5;900000.0;Secondary / secondary special;Married;House / apartment;-22069;-1455;Sales staff;Closed;-2553;59904.0;0.0;Consumer credit; Bakersfield
CID004981;F;N;Y;0;126000.0;37800.0;1125000.0;Secondary / secondary special;Married;House / apartment;-20654;365243;Desconocido;Active;-630;1330650.0;0.0;Car loan; Berkeley
CID004982;F;N;Y;0;157500.0;8212.5;225000.0;Secondary / secondary special;Married;House / apartment;-21877;365243;Desconocido;Active;-153;225000.0;0.0;Credit card; San José
CID004983;M;N;Y;0;202500.0;29250.0;585000.0;Secondary / secondary special;Single / not married;House / apartment;-13062;-3225;Laborers;Active;-656;1800000.0;0.0;Consumer credit; Whittier
CID004984;F;N;Y;0;225000.0;29682.0;697500.0;Secondary / secondary special;Separated;House / apartment;-15720;-2422;Desconocido;Active;-169;45000.0;0.0;Credit card; Orange
CID004985;M;Y;Y;1;247500.0;26640.0;450000.0;Secondary / secondary special;Married;House / apartment;-18606;-969;Drivers;Closed;-825;280692.0;0.0;Consumer credit; Santa Monica
CID004986;F;N;Y;0;144000.0;25290.0;454500.0;Secondary / secondary special;Widow;House / apartment;-23768;365243;Desconocido;Closed;-745;4500.0;0.0;Consumer credit; San José
CID004987;F;N;Y;0;112500.0;13833.0;315000.0;Secondary / secondary special;Widow;House / apartment;-22228;365243;Desconocido;Active;-139;87616.44;0.0;Credit card; Stockton
CID004988;M;Y;Y;0;265500.0;34587.0;900000.0;Higher education;Widow;House / apartment;-18947;365243;Desconocido;Closed;-1310;94072.5;0.0;Consumer credit; Lynwood
CID004989;M;N;Y;0;135000.0;32602.5;675000.0;Secondary / secondary special;Separated;With parents;-12011;-993;Drivers;Closed;-1320;460350.0;0.0;Credit card; Oceanside
CID004990;M;N;N;0;450000.0;41359.5;1116000.0;Higher education;Married;House / apartment;-14388;-2429;Managers;Closed;-899;81000.0;0.0;Consumer credit; Daly City
CID004991;F;N;Y;1;99000.0;25866.0;571500.0;Secondary / secondary special;Married;House / apartment;-8626;-429;Desconocido;Active;-2573;895500.0;0.0;Consumer credit; San José
CID004992;F;N;N;0;270000.0;19921.5;328500.0;Higher education;Married;With parents;-10161;-2209;Sales staff;Active;-411;36225.0;0.0;Credit card; Pleasanton
CID004993;F;N;N;0;144000.0;7848.0;162000.0;Secondary / secondary special;Married;House / apartment;-18413;-3725;Core staff;Closed;-1469;49230.0;0.0;Consumer credit; Burbank
CID004994;F;N;Y;0;135000.0;13630.5;189000.0;Secondary / secondary special;Single / not married;House / apartment;-14561;-589;Security staff;Active;-452;465750.0;0.0;Credit card; Napa
CID004995;F;N;N;1;247500.0;16875.0;337500.0;Incomplete higher;Married;House / apartment;-9867;-2379;Laborers;Closed;-1483;136271.16;0.0;Consumer credit; Pleasanton
CID004996;M;Y;Y;0;99000.0;30397.5;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-20167;-1252;Low-skill Laborers;Active;-1059;90000.0;0.0;Credit card; Hemet
CID004997;F;N;Y;0;236250.0;7560.0;121500.0;Secondary / secondary special;Married;House / apartment;-21275;365243;Desconocido;Active;-265;0.0;0.0;Credit card; Clovis
CID004998;F;N;N;0;180000.0;34114.5;1125000.0;Secondary / secondary special;Widow;House / apartment;-18181;-351;Laborers;Closed;-316;90000.0;0.0;Credit card; Lynwood
CID004999;M;Y;Y;0;90000.0;16456.5;225000.0;Secondary / secondary special;Married;House / apartment;-17622;-2504;Core staff;Closed;-701;135000.0;0.0;Consumer credit; Buena Park
CID005000;F;N;Y;0;441000.0;51948.0;1125000.0;Higher education;Married;House / apartment;-18624;-2019;Core staff;Active;-1236;171000.0;0.0;Credit card; Livermore
CID005001;F;N;Y;0;180000.0;34587.0;900000.0;Secondary / secondary special;Single / not married;House / apartment;-17140;-4783;Core staff;Active;-1436;186300.0;0.0;Credit card; Fresno
CID005002;F;Y;Y;2;112500.0;37377.0;1354500.0;Higher education;Married;House / apartment;-12363;-836;Cleaning staff;Closed;-2818;16251.48;0.0;Consumer credit; Escondido
CID005003;M;Y;Y;1;157500.0;41692.5;1125000.0;Secondary / secondary special;Married;House / apartment;-19432;-1234;Laborers;Active;-519;616590.0;0.0;Consumer credit; San José
CID005004;F;N;Y;0;108000.0;13045.5;225000.0;Secondary / secondary special;Single / not married;Municipal apartment;-20142;-504;High skill tech staff;Closed;-178;9000.0;0.0;Consumer credit; Ontario
CID005005;F;Y;Y;0;56700.0;20475.0;184500.0;Higher education;Widow;House / apartment;-24652;365243;Desconocido;Active;-601;401143.5;0.0;Consumer credit; Riverside
CID005006;M;Y;N;1;180000.0;27054.0;229500.0;Secondary / secondary special;Separated;House / apartment;-10279;-856;Low-skill Laborers;Closed;-2266;24750.0;0.0;Consumer credit; San Francisco
CID005007;F;Y;Y;0;292500.0;41832.0;1161000.0;Secondary / secondary special;Married;House / apartment;-15485;-2978;Desconocido;Closed;-1753;100990.8;0.0;Consumer credit; Camarillo
CID005008;F;Y;Y;0;247500.0;47097.0;1350000.0;Secondary / secondary special;Married;House / apartment;-21261;-308;Waiters/barmen staff;Closed;-2536;450000.0;0.0;Consumer credit; Mountain View
CID005009;F;N;N;0;112500.0;25578.0;225000.0;Secondary / secondary special;Married;House / apartment;-17377;-507;Private service staff;Active;-1093;0.0;0.0;Credit card; Moreno Valley
CID005010;F;N;Y;0;126000.0;12361.5;193500.0;Lower secondary;Widow;House / apartment;-23766;-5436;Cleaning staff;Active;-1218;495000.0;0.0;Credit card; Tracy
CID005011;F;Y;Y;0;450000.0;54436.5;675000.0;Secondary / secondary special;Married;House / apartment;-18197;-2146;Laborers;Closed;-617;310500.0;0.0;Credit card; Apple Valley
CID005012;M;Y;Y;0;130500.0;16209.0;459000.0;Secondary / secondary special;Married;House / apartment;-22889;365243;Desconocido;Closed;-377;48582.0;0.0;Consumer credit; Manteca
CID005013;M;N;Y;0;141750.0;33277.5;990000.0;Secondary / secondary special;Separated;House / apartment;-21138;-4530;Low-skill Laborers;Closed;-2875;142735.5;0.0;Consumer credit; Oxnard
CID005014;F;N;Y;0;180000.0;35595.0;1129500.0;Secondary / secondary special;Married;House / apartment;-18420;-1944;Laborers;Active;-1057;45000.0;0.0;Credit card; Mountain View
CID005015;F;Y;Y;1;270000.0;38250.0;765000.0;Secondary / secondary special;Single / not married;House / apartment;-13207;-4384;Sales staff;Active;-942;1008000.0;0.0;Consumer credit; Napa
CID005016;F;N;N;0;134248.5;8185.5;270000.0;Secondary / secondary special;Married;House / apartment;-17299;-2547;Managers;Active;-307;67500.0;0.0;Credit card; Santa Clarita
CID005017;M;Y;Y;0;225000.0;49878.0;450000.0;Higher education;Civil marriage;House / apartment;-24737;-1264;Desconocido;Active;-802;135000.0;0.0;Credit card; Bakersfield
CID005018;F;N;Y;1;67500.0;16713.0;225000.0;Secondary / secondary special;Civil marriage;House / apartment;-10060;-1646;Sales staff;Closed;-1816;34182.0;0.0;Consumer credit; Redding
CID005019;F;N;Y;0;270000.0;37255.5;1350000.0;Higher education;Single / not married;House / apartment;-22990;365243;Desconocido;Closed;-1345;616230.0;0.0;Consumer credit; Long Beach
CID005020;M;N;Y;0;202500.0;13500.0;270000.0;Secondary / secondary special;Single / not married;With parents;-8597;-901;Drivers;Closed;-890;72037.8;0.0;Consumer credit; Costa Mesa
CID005021;F;Y;N;0;135000.0;32368.5;1107000.0;Secondary / secondary special;Married;House / apartment;-18387;-1372;Core staff;Active;-637;776250.0;0.0;Consumer credit; Orange
CID005022;F;Y;Y;1;135000.0;38979.0;481500.0;Secondary / secondary special;Civil marriage;House / apartment;-16732;-2451;Sales staff;Closed;-552;292446.0;0.0;Consumer credit; Garden Grove
CID005023;F;N;Y;0;135000.0;24732.0;675000.0;Higher education;Civil marriage;House / apartment;-17782;-2220;Desconocido;Active;-166;90214.515;0.0;Consumer credit; Chico
CID005024;M;N;N;2;180000.0;15183.0;328500.0;Secondary / secondary special;Married;House / apartment;-14117;-5385;Laborers;Closed;-926;81315.0;0.0;Consumer credit; Clovis
CID005025;F;N;Y;1;90000.0;25537.5;450000.0;Secondary / secondary special;Married;House / apartment;-11552;-523;Core staff;Closed;-465;99665.145;0.0;Consumer credit; Upland
CID005026;F;Y;N;0;135000.0;18216.0;301500.0;Secondary / secondary special;Married;House / apartment;-19519;-1009;Desconocido;Active;-435;360000.0;0.0;Credit card; Fontana
CID005027;F;N;Y;0;364500.0;28210.5;733500.0;Secondary / secondary special;Single / not married;House / apartment;-17010;-1402;Sales staff;Active;-251;204759.0;0.0;Consumer credit; Pleasanton
CID005028;F;N;Y;0;90000.0;14350.5;225000.0;Secondary / secondary special;Married;House / apartment;-24168;365243;Desconocido;Active;-513;265500.0;0.0;Consumer credit; Redondo Beach
CID005029;F;Y;Y;0;180000.0;27423.0;450000.0;Higher education;Married;House / apartment;-10206;-286;Managers;Active;-266;90000.0;0.0;Credit card; Fresno
CID005030;F;N;Y;0;202500.0;19647.0;382500.0;Higher education;Widow;House / apartment;-20384;-3095;Desconocido;Active;-510;0.0;0.0;Credit card; Sacramento 
CID005031;M;Y;N;0;180000.0;39307.5;450000.0;Secondary / secondary special;Married;House / apartment;-11797;-690;Low-skill Laborers;Closed;-524;135000.0;0.0;Consumer credit; Vallejo
CID005032;F;N;Y;2;90000.0;37948.5;1129500.0;Higher education;Married;House / apartment;-14680;-1106;Core staff;Closed;-797;33192.0;0.0;Consumer credit; Citrus Heights
CID005033;M;Y;Y;0;112500.0;26230.5;360000.0;Secondary / secondary special;Married;House / apartment;-20313;-596;Core staff;Closed;-2514;90000.0;0.0;Consumer credit; Carlsbad
CID005034;M;N;Y;0;180000.0;11488.5;135000.0;Secondary / secondary special;Married;House / apartment;-16637;-2674;Laborers;Active;-415;265500.0;0.0;Consumer credit; Buena Park
CID005035;F;N;N;0;90000.0;22131.0;454500.0;Secondary / secondary special;Single / not married;House / apartment;-14516;-1920;Cooking staff;Closed;-948;225000.0;0.0;Consumer credit; Upland
CID005036;M;Y;Y;0;94500.0;20452.5;630000.0;Secondary / secondary special;Married;House / apartment;-19606;365243;Desconocido;Closed;-2701;112500.0;0.0;Consumer credit; Downey
CID005037;F;N;N;0;67500.0;11569.5;270000.0;Secondary / secondary special;Single / not married;Municipal apartment;-19865;-3862;Laborers;Closed;-1564;22954.5;0.0;Consumer credit; Perris
CID005038;F;N;Y;0;35482.5;10345.5;225000.0;Secondary / secondary special;Widow;House / apartment;-22058;365243;Desconocido;Active;-447;201793.5;0.0;Consumer credit; Redding
CID005039;F;N;N;0;157500.0;38124.0;751500.0;Secondary / secondary special;Married;House / apartment;-13479;-1709;Laborers;Active;-1421;11205.0;0.0;Consumer credit; Manteca
CID005040;F;N;N;1;247500.0;24259.5;450000.0;Secondary / secondary special;Single / not married;House / apartment;-15589;-1639;Laborers;Closed;-617;89505.0;0.0;Consumer credit; Corona
CID005041;F;N;Y;0;135000.0;19953.0;450000.0;Secondary / secondary special;Separated;With parents;-20058;-1641;Managers;Active;-1313;220500.0;0.0;Credit card; Inglewood
CID005042;M;Y;Y;0;157500.0;42547.5;675000.0;Higher education;Married;House / apartment;-16013;-5175;Laborers;Active;-400;81000.0;0.0;Consumer credit; Santa Rosa
